#FORMAT=WebAnno TSV 3.2
#T_SP=de.tudarmstadt.ukp.dkpro.core.api.lexmorph.type.morph.MorphologicalFeatures|gender|number|case|degree|transitivity|tense|mood|voice|definiteness|value|person|aspect
#T_SP=de.tudarmstadt.ukp.dkpro.core.api.lexmorph.type.pos.POS|PosValue
#T_SP=de.tudarmstadt.ukp.dkpro.core.api.segmentation.type.Lemma|value
#T_RL=de.tudarmstadt.ukp.dkpro.core.api.syntax.type.dependency.Dependency|DependencyType|flavor|BT_de.tudarmstadt.ukp.dkpro.core.api.lexmorph.type.pos.POS


#Text=Uzskats, ka mākslīgie nagi bojā dabīgos nav pareizs.

#Text=Tikai nepietiekamas pamat noteikumu zināšanas, kā izmantot materiālus nagu modelēšanai un ražotāju – firmu noradījumu neievērošana, ka arī nepareiza procedūras veikšanas kārtība var novest pie nepatīkamām sekām.
2-1	54-59	Tikai	_	_	_	_	_	_	_	_	_	_	_	_	q	tikai	discourse	basic	2-5	
2-2	60-73	nepietiekamas	Fem	Plur	Nom	Pos	*	*	*	*	*	Case=Nom\|Degree=Pos\|Gender=Fem\|Number=Plur	*	*	arfpnnp	nepietiekama	amod	basic	2-5	
2-3	74-79	pamat	Masc	Sing	Gen	*	*	*	*	*	*	Case=Gen\|Gender=Masc\|Number=Sing	*	*	ncmsg1	pamats	nmod	basic	2-4	
2-4	80-89	noteikumu	Masc	Plur	Gen	*	*	*	*	*	*	Case=Gen\|Gender=Masc\|Number=Plur	*	*	ncmpg1	noteikums	nmod	basic	2-5	
2-5	90-99	zināšanas	Fem	Plur	Nom	*	*	*	*	*	*	Case=Nom\|Gender=Fem\|Number=Plur	*	*	ncfpn4	zināšana	nsubj	basic	2-25	
2-6	99-100	,	_	_	_	_	_	_	_	_	_	_	_	_	zc	,	punct	basic	2-8	
2-7	101-103	kā	*	*	*	*	*	*	*	*	*	PronType=Int	*	*	r0m	kā	advmod	basic	2-8	
2-8	104-112	izmantot	*	*	*	*	*	*	*	*	*	Polarity=Pos\|VerbForm=Inf	*	*	vmnn0t2000n	izmantot	acl	basic	2-5	
2-9	113-123	materiālus	Masc	Plur	Acc	*	*	*	*	*	*	Case=Acc\|Gender=Masc\|Number=Plur	*	*	ncmpa1	materiāls	obj	basic	2-8	
2-10	124-128	nagu	Masc	Plur	Gen	*	*	*	*	*	*	Case=Gen\|Gender=Masc\|Number=Plur	*	*	ncmpg1	nags	nmod	basic	2-11	
2-11	129-140	modelēšanai	Fem	Sing	Dat	*	*	*	*	*	*	Case=Dat\|Gender=Fem\|Number=Sing	*	*	ncfsd4	modelēšana	iobj	basic	2-8	
2-12	141-143	un	_	_	_	_	_	_	_	_	_	_	_	_	cc	un	cc	basic	2-17	
2-13	144-152	ražotāju	Masc	Plur	Gen	*	*	*	*	*	*	Case=Gen\|Gender=Masc\|Number=Plur	*	*	ncmpg1	ražotājs	nmod	basic	2-16	
2-14	153-154	–	_	_	_	_	_	_	_	_	_	_	_	_	zd	–	punct	basic	2-15	
2-15	155-160	firmu	Fem	Plur	Gen	*	*	*	*	*	*	Case=Gen\|Gender=Fem\|Number=Plur	*	*	ncfpg4	firma	obl	basic	2-13	
2-16	161-171	noradījumu	Masc	Plur	Gen	*	*	*	*	*	*	Case=Gen\|Gender=Masc\|Number=Plur	*	*	ncmpg1	noradījums	nmod	basic	2-17	
2-17	172-184	neievērošana	Fem	Sing	Nom	*	*	*	*	*	*	Case=Nom\|Gender=Fem\|Number=Sing	*	*	ncfsn4	neievērošana	conj	basic	2-5	
2-18	184-185	,	_	_	_	_	_	_	_	_	_	_	_	_	zc	,	punct	basic	2-24	
2-19	186-188	ka	_	_	_	_	_	_	_	_	_	_	_	_	cc	kā	cc	basic	2-24	
2-20	189-192	arī	_	_	_	_	_	_	_	_	_	_	_	_	q	arī	discourse	basic	2-19	
2-21	193-202	nepareiza	Fem	Sing	Nom	Pos	*	*	*	*	*	Case=Nom\|Degree=Pos\|Gender=Fem\|Number=Sing	*	*	arfsnnp	nepareiza	amod	basic	2-24	
2-22	203-213	procedūras	Fem	Sing	Gen	*	*	*	*	*	*	Case=Gen\|Gender=Fem\|Number=Sing	*	*	ncfsg4	procedūra	nmod	basic	2-23	
2-23	214-223	veikšanas	Fem	Sing	Gen	*	*	*	*	*	*	Case=Gen\|Gender=Fem\|Number=Sing	*	*	ncfsg4	veikšana	nmod	basic	2-24	
2-24	224-231	kārtība	Fem	Sing	Nom	*	*	*	*	*	*	Case=Nom\|Gender=Fem\|Number=Sing	*	*	ncfsn4	kārtība	conj	basic	2-5	
2-25	232-235	var	*	*	*	*	*	Pres	Ind	Act	*	Evident=Fh\|Mood=Ind\|Person=3\|Polarity=Pos\|Tense=Pres\|VerbForm=Fin\|Voice=Act	3	*	vonipt330an	varēt	root	basic	2-25	
2-26	236-242	novest	*	*	*	*	*	*	*	*	*	Polarity=Pos\|VerbForm=Inf	*	*	vmnn0t1000n	novest	xcomp	basic	2-25	
2-27	243-246	pie	_	_	_	_	_	_	_	_	_	_	_	_	sppd	pie	case	basic	2-29	
2-28	247-258	nepatīkamām	Fem	Plur	Dat	Pos	*	*	*	*	*	Case=Dat\|Degree=Pos\|Gender=Fem\|Number=Plur	*	*	affpdnp	nepatīkama	amod	basic	2-29	
2-29	259-264	sekām	Fem	Plur	Dat	*	*	*	*	*	*	Case=Dat\|Gender=Fem\|Number=Plur	*	*	ncfpd4	sekas	obl	basic	2-26	
2-30	264-265	.	_	_	_	_	_	_	_	_	_	_	_	_	zs	.	punct	basic	2-25	

#Text=Uzticiet savas rokas tikai augsta līmeņa speciālistiem.
3-1	267-275	Uzticiet	*	Plur	*	*	*	*	Imp	Act	*	Mood=Imp\|Number=Plur\|Person=2\|Polarity=Pos\|VerbForm=Fin\|Voice=Act	2	*	vmnm0t32pan	uzticēt	root	basic	3-1	
3-2	276-281	savas	Fem	Plur	Acc	*	*	*	*	*	*	Case=Acc\|Gender=Fem\|Number=Plur\|Poss=Yes\|PronType=Prs	*	*	ps0fpan	sava	det	basic	3-3	
3-3	282-287	rokas	Fem	Plur	Acc	*	*	*	*	*	*	Case=Acc\|Gender=Fem\|Number=Plur	*	*	ncfpa4	roka	obj	basic	3-1	
3-4	288-293	tikai	_	_	_	_	_	_	_	_	_	_	_	_	q	tikai	discourse	basic	3-7	
3-5	294-300	augsta	Masc	Sing	Gen	Pos	*	*	*	*	*	Case=Gen\|Degree=Pos\|Gender=Masc\|Number=Sing	*	*	afmsgnp	augsts	amod	basic	3-6	
3-6	301-307	līmeņa	Masc	Sing	Gen	*	*	*	*	*	*	Case=Gen\|Gender=Masc\|Number=Sing	*	*	ncmsg2	līmenis	nmod	basic	3-7	
3-7	308-321	speciālistiem	Masc	Plur	Dat	*	*	*	*	*	*	Case=Dat\|Gender=Masc\|Number=Plur	*	*	ncmpd1	speciālists	iobj	basic	3-1	
3-8	321-322	.	_	_	_	_	_	_	_	_	_	_	_	_	zs	.	punct	basic	3-1	
