#FORMAT=WebAnno TSV 3.2
#T_SP=de.tudarmstadt.ukp.dkpro.core.api.lexmorph.type.morph.MorphologicalFeatures|animacy|aspect|case|definiteness|degree|gender|mood|negative|numType|number|person|possessive|pronType|reflex|tense|transitivity|value|verbForm|voice
#T_SP=de.tudarmstadt.ukp.dkpro.core.api.lexmorph.type.pos.POS|PosValue|coarseValue
#T_SP=de.tudarmstadt.ukp.dkpro.core.api.segmentation.type.Lemma|value
#T_RL=de.tudarmstadt.ukp.dkpro.core.api.syntax.type.dependency.Dependency|DependencyType|flavor|BT_de.tudarmstadt.ukp.dkpro.core.api.lexmorph.type.pos.POS


#Text=Bet nu tā tas dzīvē nenotiek.
2-3	38-40	ir	*	*	*	*	*	*	Ind	*	*	*	3	*	*	*	Pres	*	Evident=Fh\|Mood=Ind\|Person=3\|Polarity=Pos\|Tense=Pres\|VerbForm=Fin\|Voice=Act	*	Act	vcnipii30an	*	būt	cop|cop	basic|enhanced	2-6|2-6	
2-4	41-48	pavisam	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	r0q	*	pavisam	advmod|advmod	basic|enhanced	2-5|2-5	
2-5	49-53	cits	*	*	Nom	*	*	Masc	*	*	*	Sing	*	*	*	*	*	*	Case=Nom\|Gender=Masc\|Number=Sing\|PronType=Ind	*	*	pi0msnn	*	cits	det|det	basic|enhanced	2-6|2-6	
2-6	54-59	žanrs	*	*	Nom	*	*	Masc	*	*	*	Sing	*	*	*	*	*	*	Case=Nom\|Gender=Masc\|Number=Sing	*	*	ncmsn1	*	žanrs	root|root	basic|enhanced	2-6|2-6	
2-7	59-62	...	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	zs	*	...	punct|punct	basic|enhanced	2-6|2-6	

#Text=Es domāju, ka dzīve parādīs.
3-1	64-66	Es	*	*	Nom	*	*	*	*	*	*	Sing	1	*	*	*	*	*	Case=Nom\|Number=Sing\|Person=1\|PronType=Prs	*	*	pp10snn	*	es	nsubj|nsubj	basic|enhanced	3-2|3-2	
3-2	67-73	domāju	*	*	*	*	*	*	Ind	*	*	Sing	1	*	*	*	Pres	*	Evident=Fh\|Mood=Ind\|Number=Sing\|Person=1\|Polarity=Pos\|Tense=Pres\|VerbForm=Fin\|Voice=Act	*	Act	vmnipt21san	*	domāt	root|root	basic|enhanced	3-2|3-2	
3-3	73-74	,	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	zc	*	,	punct|punct	basic|enhanced	3-6|3-6	
3-4	75-77	ka	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	cs	*	ka	mark|mark	basic|enhanced	3-6|3-6	
3-5	78-83	dzīve	*	*	Nom	*	*	Fem	*	*	*	Sing	*	*	*	*	*	*	Case=Nom\|Gender=Fem\|Number=Sing	*	*	ncfsn5	*	dzīve	nsubj|nsubj	basic|enhanced	3-6|3-6	
3-6	84-91	parādīs	*	*	*	*	*	*	Ind	*	*	*	3	*	*	*	Fut	*	Evident=Fh\|Mood=Ind\|Person=3\|Polarity=Pos\|Tense=Fut\|VerbForm=Fin\|Voice=Act	*	Act	vmnift330an	*	parādīt	ccomp|ccomp	basic|enhanced	3-2|3-2	
3-7	91-92	.	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	zs	*	.	punct|punct	basic|enhanced	3-2|3-2	

#Text=Parlamentārā republikā parlamentam ir visas iespējas koriģēt, regulēt un ietekmēt valdības darbību, un tas būtu jādara gan pozīcijai, gan arī opozīcijai.
4-1	94-106	Parlamentārā	*	*	Loc	*	Pos	Fem	*	*	*	Sing	*	*	*	*	*	*	Case=Loc\|Degree=Pos\|Gender=Fem\|Number=Sing	*	*	arfslnp	*	parlamentāra	amod|amod	basic|enhanced	4-2|4-2	
4-2	107-116	republikā	*	*	Loc	*	*	Fem	*	*	*	Sing	*	*	*	*	*	*	Case=Loc\|Gender=Fem\|Number=Sing	*	*	ncfsl4	*	republika	obl|obl	basic|enhanced	4-4|4-4	
4-3	117-128	parlamentam	*	*	Dat	*	*	Masc	*	*	*	Sing	*	*	*	*	*	*	Case=Dat\|Gender=Masc\|Number=Sing	*	*	ncmsd1	*	parlaments	obl|obl	basic|enhanced	4-4|4-4	
4-4	129-131	ir	*	*	*	*	*	*	Ind	*	*	*	3	*	*	*	Pres	*	Evident=Fh\|Mood=Ind\|Person=3\|Polarity=Pos\|Tense=Pres\|VerbForm=Fin\|Voice=Act	*	Act	vmnipii30an	*	būt	root|root	basic|enhanced	4-4|4-4	
4-5	132-137	visas	*	*	Acc	*	*	Fem	*	*	*	Plur	*	*	*	*	*	*	Case=Acc\|Gender=Fem\|Number=Plur\|PronType=Tot	*	*	pg0fpan	*	visa	det|det	basic|enhanced	4-6|4-6	
4-6	138-146	iespējas	*	*	Nom	*	*	Fem	*	*	*	Plur	*	*	*	*	*	*	Case=Nom\|Gender=Fem\|Number=Plur	*	*	ncfpn4	*	iespēja	nsubj|nsubj	basic|enhanced	4-4|4-4	
4-7	147-154	koriģēt	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	Polarity=Pos\|VerbForm=Inf	*	*	vmnn0t2000n	*	koriģēt	acl|acl	basic|enhanced	4-6|4-6	
4-8	154-155	,	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	zc	*	,	punct|punct	basic|enhanced	4-9|4-9	
4-9	156-163	regulēt	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	Polarity=Pos\|VerbForm=Inf	*	*	vmnn0t2000n	*	regulēt	conj|conj	basic|enhanced	4-7|4-7	
4-10	164-166	un	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	cc	*	un	cc|cc	basic|enhanced	4-11|4-11	
4-11	167-175	ietekmēt	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	Polarity=Pos\|VerbForm=Inf	*	*	vmnn0t2000n	*	ietekmēt	conj|conj	basic|enhanced	4-7|4-7	
4-12	176-184	valdības	*	*	Gen	*	*	Fem	*	*	*	Sing	*	*	*	*	*	*	Case=Gen\|Gender=Fem\|Number=Sing	*	*	ncfsg4	*	valdība	nmod|nmod	basic|enhanced	4-13|4-13	
4-13	185-192	darbību	*	*	Acc	*	*	Fem	*	*	*	Sing	*	*	*	*	*	*	Case=Acc\|Gender=Fem\|Number=Sing	*	*	ncfsa4	*	darbība	obj|obj	basic|enhanced	4-7|4-7	
4-14	192-193	,	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	zc	*	,	punct|punct	basic|enhanced	4-18|4-18	
4-15	194-196	un	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	cc	*	un	cc|cc	basic|enhanced	4-18|4-18	
4-16	197-200	tas	*	*	Nom	*	*	Masc	*	*	*	Sing	*	*	*	*	*	*	Case=Nom\|Gender=Masc\|Number=Sing\|PronType=Dem	*	*	pd0msnn	*	tas	obj|obj	basic|enhanced	4-18|4-18	
4-17	201-205	būtu	*	*	*	*	*	*	Cnd	*	*	*	*	*	*	*	*	*	Mood=Cnd\|Polarity=Pos\|VerbForm=Fin\|Voice=Act	*	Act	vcnc0ii00an	*	būt	aux|aux	basic|enhanced	4-18|4-18	
4-18	206-212	jādara	*	*	*	*	*	*	Nec	*	*	*	*	*	*	*	*	*	Mood=Nec\|Polarity=Pos\|VerbForm=Fin\|Voice=Act	*	Act	vmnd0t300an	*	darīt	conj|conj	basic|enhanced	4-4|4-4	
4-19	213-216	gan	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	cc	*	gan	cc|cc	basic|enhanced	4-20|4-20	
4-20	217-226	pozīcijai	*	*	Dat	*	*	Fem	*	*	*	Sing	*	*	*	*	*	*	Case=Dat\|Gender=Fem\|Number=Sing	*	*	ncfsd4	*	pozīcija	nsubj|nsubj	basic|enhanced	4-18|4-18	
4-21	226-227	,	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	zc	*	,	punct|punct	basic|enhanced	4-24|4-24	
4-22	228-231	gan	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	cc	*	gan	cc|cc	basic|enhanced	4-24|4-24	
4-23	232-235	arī	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	q	*	arī	discourse|discourse	basic|enhanced	4-24|4-24	
4-24	236-246	opozīcijai	*	*	Dat	*	*	Fem	*	*	*	Sing	*	*	*	*	*	*	Case=Dat\|Gender=Fem\|Number=Sing	*	*	ncfsd4	*	opozīcija	conj|conj	basic|enhanced	4-20|4-20	
4-25	246-247	.	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	zs	*	.	punct|punct	basic|enhanced	4-4|4-4	
